id,公司名稱,分公司名稱,地址,分公司核准設立日期,登記現況,設立年份,縣市,行政區,里別,行政區平日夜間停留人數,行政區平日日間活動人數,行政區假日夜間停留人數,行政區假日日間活動人數,里人均收入中位數,里人口數,發票張數指標,發票銷售額指標,店_緯度,店_經度,500m熱鬧據點數,最近熱鬧據點類型,最近熱鬧據點距離,500m歷史展店,500m歷史競爭,租金,巷內,弄,最近鄰店距離,最近路口距離,鄰近道路等級,是否便利商店,日夜人流差,日夜人流活躍比,租金log,歷史品牌優勢,區域競爭飽和度,租金與競爭風險,路口與巷弄權重,黃金三角窗,巷弄店,社區轉角店,店均服務人口數,店均電信人流,人流單位租金成本,同品牌互蝕風險
545,萊爾富國際股份有限公司,第四八八六分公司,新北市三峽區大仁路30號,2021-09-14,營運中,2021,新北市,三峽區,鳶山里,117393,102012,118267,115067,449,10444,64.0,66.0,24.93763796,121.3661046,3.0,醫院,324.2952525523085,2.0,16.0,16000.0,0,0,7.536997603482031,104.40801240768006,2,1,-15381,0.868971156958618,9.680406499268875,0.11764705882352941,0.0015318334131163235,256000.0,2.328919326133079,0,0,0,549.6842105263158,5369.0526315789475,0.15684275533510436,183.2280701754386
546,三商家購股份有限公司,三峽大仁分公司,新北市三峽區大仁路32號,2016-04-15,廢止,2016,新北市,三峽區,鳶山里,117393,102012,118267,115067,449,10444,64.0,66.0,24.93764129,121.3660369,3.0,醫院,317.612804707866,2.0,16.0,16000.0,0,0,7.536997603482031,111.93067571305019,2,0,-15381,0.868971156958618,9.680406499268875,0.11764705882352941,0.0015318334131163235,256000.0,2.3633870705928786,0,0,0,549.6842105263158,5369.0526315789475,0.15684275533510436,183.2280701754386
556,統一超商股份有限公司,新北市第一五三一分公司,新北市三峽區大勇路18之2號,2025-10-09,營運中,2025,新北市,三峽區,鳶山里,117393,102012,118267,115067,449,10444,64.0,66.0,24.93797644,121.3669287,3.0,學校,367.044314754736,3.0,13.0,16000.0,0,0,82.63904711721584,40.47401640680058,2,1,-15381,0.868971156958618,9.680406499268875,0.21428571428571427,0.0012446146481570129,208000.0,1.8625335602340019,0,0,0,614.3529411764706,6000.705882352941,0.15684275533510436,153.58823529411765
560,統一超商股份有限公司,台北縣第八六六分公司,新北市三峽區大學路147號,2009-04-09,營運中,2009,新北市,三峽區,龍恩里,117393,102012,118267,115067,699,8469,87.0,91.0,24.9440108,121.3741634,4.0,學校,146.891679677935,7.0,14.0,19525.0,0,0,83.24668057343075,31.986664176841373,2,1,-15381,0.868971156958618,9.879502189785617,0.4666666666666667,0.001652892561983471,273350.0,1.748051681968186,0,0,0,384.95454545454544,4636.909090909091,0.1913971748698695,48.11931818181818
563,統一生活事業股份有限公司,新北市第八十八分公司,新北市三峽區大學路152號,2011-11-25,營運中,2011,新北市,三峽區,龍學里,117393,102012,118267,115067,789,17275,94.0,96.0,24.94516833,121.3737747,3.0,學校,138.03499902968252,0.0,17.0,19745.0,0,0,20.233490469442156,49.853728267580756,3,0,-15381,0.868971156958618,9.890706218171395,0.0,0.0009840240796480666,335665.0,1.964476719368338,0,0,0,959.7222222222222,5667.333333333333,0.19355376275572722,959.7222222222222
578,統一超商股份有限公司,臺北縣第１７４分公司,新北市三峽區中正路1段112號,1994-03-08,廢止,1994,新北市,三峽區,安溪里,117393,102012,118267,115067,435,7521,86.5,87.5,24.92954895,121.3739278,3.0,學校,255.9294976525492,9.0,11.0,15314.0,0,0,7.7051846241633575,19.53431322173086,2,1,-15381,0.868971156958618,9.636588019266876,0.75,0.0014623770273863334,168454.0,1.5110486512851278,0,0,0,358.14285714285717,4857.714285714285,0.15011812220011175,35.81428571428572
582,統一超商股份有限公司,新北市第一二七七分公司,新北市三峽區中正路2段200號,2019-10-18,營運中,2019,新北市,三峽區,大埔里,117393,102012,118267,115067,460,3997,67.5,56.5,24.91443975,121.3657656,0.0,學校,898.8642158515041,0.0,1.0,15223.0,0,0,260.1958585240853,152.424476767057,5,1,-15381,0.868971156958618,9.630628408975985,0.0,0.0002501250625312656,15223.0,2.5166042189596913,0,0,0,1998.5,51006.0,0.14922607902914334,1998.5
590,萊爾富國際股份有限公司,第四二O三分公司,新北市三峽區中園街237號,2015-02-06,營運中,2015,新北市,三峽區,大埔里,117393,102012,118267,115067,460,3997,67.5,56.5,24.91949555,121.3669388,0.0,學校,947.4233308921652,1.0,2.0,15223.0,0,0,318.19140492649495,37.89991125907278,3,1,-15381,0.868971156958618,9.630628408975985,0.3333333333333333,0.0005002501250625312,30446.0,1.8304959846820148,0,0,0,999.25,25503.0,0.14922607902914334,499.625
592,統一超商股份有限公司,新北市第一０四一分公司,新北市三峽區介壽路1段286-2號,2012-12-14,營運中,2012,新北市,三峽區,介壽里,117393,102012,118267,115067,397,7000,84.0,82.5,24.93003779,121.3798917,3.0,學校,116.37689953486937,3.0,6.0,16183.0,0,0,122.43876786537196,51.38039436475206,5,1,-15381,0.868971156958618,9.691778378847582,0.42857142857142855,0.0008570204256534781,97098.0,1.9792661839848718,0,0,0,700.0,10201.2,0.1586366443492496,175.0
617,全家便利商店股份有限公司,三峽大同分公司,新北市三峽區光明路100之6號,1998-03-19,營運中,1998,新北市,三峽區,中正里,117393,102012,118267,115067,405,5198,53.0,49.0,24.92798963,121.3759986,4.0,學校,301.77243983208274,2.0,15.0,16651.0,0,0,45.549671956465346,26.680152665588597,2,1,-15381,0.868971156958618,9.720285608314866,0.125,0.0028851702250432777,249765.0,1.6603578230547849,0,0,0,288.77777777777777,5667.333333333333,0.1632242949428014,96.25925925925925
625,統一超商股份有限公司,台北縣第三二三分公司,新北市三峽區國光街35號,2005-06-14,營運中,2005,新北市,三峽區,龍埔里,117393,102012,118267,115067,494,10739,84.0,88.0,24.93724619,121.3751081,1.0,學校,304.6980272247545,9.0,17.0,18444.0,0,0,78.26991870888519,12.965205324687718,2,1,-15381,0.868971156958618,9.822548610030776,0.5,0.0015828677839851025,313548.0,1.3182844510475964,0,0,0,397.74074074074076,3778.222222222222,0.18080048621254155,39.77407407407408
658,統一超商股份有限公司,新北市第一三八七分公司,新北市土城區中央路1段307號,2020-12-11,營運中,2020,新北市,土城區,日和里,237243,206153,237555,223005,561,10335,59.0,66.0,24.98352006,121.4439923,4.0,學校,384.1346236447474,6.0,11.0,27139.0,0,0,144.20438044720507,16.454586295852003,3,1,-31090,0.8689492674208832,10.20876393338886,0.5,0.0010642414860681114,298529.0,1.4298012195465972,0,0,0,574.1666666666666,11452.944444444445,0.13164430474305616,82.02380952380952
665,統一生活事業股份有限公司,台北縣第三十三分公司,新北市土城區中央路2段181號,2005-04-14,廢止,2005,新北市,土城區,員林里,237243,206153,237555,223005,721,9788,96.5,96.0,24.97593958,121.4421136,5.0,捷運站,383.4872139712744,0.0,31.0,23850.0,0,0,19.073354156498446,119.36934372971675,3,0,-31090,0.8689492674208832,10.079581424158677,0.0,0.003166819899887629,739350.0,2.3952824401342103,0,0,0,305.875,6442.28125,0.11569021217148345,305.875
669,統一超商股份有限公司,新北市第一三七五分公司,新北市土城區中央路2段223之13號,2020-09-08,營運中,2020,新北市,土城區,土城里,237243,206153,237555,223005,438,2328,42.0,54.0,24.97303277,121.4406179,6.0,醫院,41.19150701984646,9.0,16.0,19717.0,0,0,29.36168731068957,30.272423349431993,3,1,-31090,0.8689492674208832,9.889287203134987,0.5294117647058824,0.006869901245169601,315472.0,1.7213683330251688,0,0,0,89.53846153846153,7928.961538461538,0.09564209280440836,8.953846153846154
671,台灣屈臣氏個人用品商店股份有限公司,歐洲村分公司,新北市土城區中央路2段270巷22號,1996-04-13,廢止,1996,新北市,土城區,員信里,237243,206153,237555,223005,453,4886,57.0,71.5,24.97512948,121.4406716,6.0,醫院,261.72055881650823,1.0,28.0,28507.0,1,0,67.82957110722,78.85769881848061,2,0,-31090,0.8689492674208832,10.25794002862176,0.034482758620689655,0.005729486392469818,798196.0,6.570369429036488,0,0,0,162.86666666666667,6871.766666666666,0.1382801206864771,81.43333333333334
672,三商家購股份有限公司,土城中央三分公司,新北市土城區中央路2段278巷7號,2023-09-21,營運中,2023,新北市,土城區,員仁里,237243,206153,237555,223005,413,5823,75.0,77.5,24.97464318,121.4402602,6.0,醫院,204.99152476263512,3.0,26.0,85422.0,1,0,34.54188589266184,37.31071394465716,2,0,-31090,0.8689492674208832,11.355370664359405,0.1111111111111111,0.004464285714285714,2220972.0,5.468594391788677,0,0,0,194.1,6871.766666666666,0.41436013853721004,48.525
677,統一生活事業股份有限公司,台北縣第五十一分公司,新北市土城區中央路3段108號,2006-05-19,營運中,2006,新北市,土城區,大安里,237243,206153,237555,223005,454,5740,92.5,78.5,24.96644477,121.4353733,1.0,捷運站,86.94410683542358,0.0,9.0,34830.0,0,0,60.19404008945753,27.61333927615424,5,0,-31090,0.8689492674208832,10.458263073829322,0.0,0.001567671137432503,313470.0,1.6769365086742127,0,0,0,574.0,20615.3,0.16895136645420414,574.0
690,統一超商股份有限公司,台北縣第３１４分公司,新北市土城區中央路4段290號,1998-04-02,廢止,1998,新北市,土城區,頂福里,237243,206153,237555,223005,454,5991,82.0,83.0,24.95636095,121.4142188,1.0,學校,63.759611600137,3.0,6.0,20953.0,0,0,17.00976251623122,108.1667493392786,5,1,-31090,0.8689492674208832,9.950084837912911,0.42857142857142855,0.0010013351134846463,125718.0,2.3464382618566395,0,0,0,599.1,20615.3,0.10163761071820096,149.775
693,統一超商股份有限公司,新北市第一一八三分公司,新北市土城區中央路4段50-3號,2019-05-14,營運中,2019,新北市,土城區,頂埔里,237243,206153,237555,223005,482,5327,55.5,65.5,24.96058942,121.4202985,1.0,捷運站,56.01036271935421,5.0,4.0,24634.0,0,0,26.99091991341788,180.59163920826487,5,1,-31090,0.8689492674208832,10.111923474978063,1.0,0.0007507507507507507,98536.0,2.600880212752636,0,0,0,532.7,20615.3,0.11949319440806387,88.78333333333335
694,萊爾富國際股份有限公司,北縣頂埔分公司,新北市土城區中央路4段56號,1999-10-06,營運中,1999,新北市,土城區,頂埔里,237243,206153,237555,223005,482,5327,55.5,65.5,24.96046135,121.4200923,1.0,捷運站,55.94547221318181,0.0,9.0,24634.0,0,0,26.99091991341788,153.08776542905693,5,1,-31090,0.8689492674208832,10.111923474978063,0.0,0.0016891891891891893,221706.0,2.518761172731358,0,0,0,532.7,20615.3,0.11949319440806387,532.7
703,三商家購股份有限公司,大美土城分公司,新北市土城區中州路28巷30號,2015-12-23,廢止,2015,新北市,土城區,頂福里,237243,206153,237555,223005,454,5991,82.0,83.0,24.95816011,121.4151791,1.0,學校,275.1626792645364,1.0,10.0,20953.0,1,0,0.0,26.53161988155166,2,0,-31090,0.8689492674208832,9.950084837912911,0.09090909090909091,0.0016688918558077437,209530.0,4.973002737026151,0,0,0,499.25,17179.416666666668,0.10163761071820096,249.625
714,全家便利商店股份有限公司,新北市第一一七七分公司,新北市土城區永豐路202巷3之1號,2025-12-31,營運中,2025,新北市,土城區,永富里,237243,206153,237555,223005,443,5529,82.0,78.5,24.98321209,121.4664999,2.0,學校,147.37511141397945,10.0,22.0,21612.0,1,0,102.79696160919298,29.87556963166743,2,1,-31090,0.8689492674208832,9.981050264483919,0.43478260869565216,0.003978300180831827,475464.0,5.144947866579916,0,0,0,167.54545454545453,6247.060606060606,0.10483425012369393,15.231404958677684
724,全家便利商店股份有限公司,土城新亞分公司,新北市土城區亞洲路57號,2011-10-03,營運中,2011,新北市,土城區,員仁里,237243,206153,237555,223005,413,5823,75.0,77.5,24.97118964,121.4333659,0.0,捷運站,560.1021181844333,0.0,3.0,85422.0,0,0,146.2201395665885,13.82587187912475,2,1,-31090,0.8689492674208832,11.355370664359405,0.0,0.0005151098901098901,256266.0,1.3481868772812717,0,0,0,1455.75,51538.25,0.41436013853721004,1455.75
730,全家便利商店股份有限公司,土城延吉分公司,新北市土城區延吉街120號,1995-02-21,廢止,1995,新北市,土城區,延吉里,237243,206153,237555,223005,403,4109,49.0,59.5,24.98605854,121.4699271,0.0,學校,611.0592338298638,15.0,20.0,18173.0,0,0,0.0,18.86186536852493,2,1,-31090,0.8689492674208832,9.807747280255292,0.7142857142857143,0.004866180048661801,363460.0,1.4944007900569323,0,0,0,114.13888888888889,5726.472222222223,0.0881525461548163,7.133680555555555
754,全家便利商店股份有限公司,土城延壽分公司,新北市土城區延壽路11號,1996-05-24,廢止,1996,新北市,土城區,延壽里,237243,206153,237555,223005,423,4333,28.0,20.5,24.99040856,121.471276,0.0,學校,696.0534108747054,9.0,13.0,16926.0,0,0,40.91596435096588,74.8311221659787,4,1,-31090,0.8689492674208832,9.736665259189097,0.6428571428571429,0.0029995385325334565,220038.0,2.1642543955234776,0,0,0,188.3913043478261,8963.173913043478,0.082103670071888,18.83913043478261
770,家福股份有限公司,土城福益分公司,新北市土城區明德路1段67號,2009-11-11,廢止,2009,新北市,土城區,永富里,237243,206153,237555,223005,443,5529,82.0,78.5,24.98397935,121.4655061,3.0,學校,152.6865930616858,0.0,31.0,21612.0,0,0,0.0,35.33633883943334,3,0,-31090,0.8689492674208832,9.981050264483919,0.0,0.005605786618444846,669972.0,1.7964091552456354,0,0,0,172.78125,6442.28125,0.10483425012369393,172.78125
776,統一超商股份有限公司,新北市第一四六二分公司,新北市土城區金城路1段131號,2022-11-25,營運中,2022,新北市,土城區,員信里,237243,206153,237555,223005,453,4886,57.0,71.5,24.97395908,121.4448777,3.0,捷運站,107.9771530762968,7.0,16.0,28507.0,0,0,199.38970578707446,139.84059323494014,4,1,-31090,0.8689492674208832,10.25794002862176,0.4117647058823529,0.0032739922242684674,456112.0,2.473814353198846,0,0,0,203.58333333333334,8589.708333333334,0.1382801206864771,25.447916666666668
777,全家便利商店股份有限公司,土城立雲分公司,新北市土城區金城路2段258之5號,2011-01-13,營運中,2011,新北市,土城區,柑林里,237243,206153,237555,223005,662,5808,38.0,51.5,24.98335629,121.457362,4.0,學校,108.34122673049822,6.0,21.0,25413.0,0,0,183.50193213734664,72.763371427638,4,1,-31090,0.8689492674208832,10.14305548226448,0.2727272727272727,0.0036150800482010674,533673.0,2.150431143139554,0,0,0,207.42857142857142,7362.607142857143,0.1232719229314008,29.632653061224488
802,全家便利商店股份有限公司,土城青雲分公司,新北市土城區青雲路42號,2001-03-28,營運中,2001,新北市,土城區,青雲里,237243,206153,237555,223005,557,4060,95.0,80.0,24.9882763,121.459782,2.0,學校,427.49799991272033,2.0,7.0,26021.0,0,0,119.01487022792516,18.16608929724171,3,1,-31090,0.8689492674208832,10.166697613063421,0.25,0.0017237133710908644,182147.0,1.476571267529649,0,0,0,406.0,20615.3,0.1262211744618101,135.33333333333334
803,統一超商股份有限公司,台北縣第四六０分公司,新北市土城區青雲路499號,2000-04-10,營運中,2000,新北市,土城區,清和里,237243,206153,237555,223005,424,6622,26.5,24.5,24.97337545,121.4588475,1.0,學校,191.3958893750036,1.0,6.0,22484.0,0,0,24.63393796313013,75.37532061692411,3,1,-31090,0.8689492674208832,10.020603699204807,0.14285714285714285,0.0009059338668277216,134904.0,2.167829807706607,0,0,0,827.75,25769.125,0.10906409771335991,413.875
818,全聯實業股份有限公司,土城清水分公司,新北市土城區清水路70號,2025-01-08,營運中,2025,新北市,土城區,柑林里,237243,206153,237555,223005,662,5808,38.0,51.5,24.98161627,121.456462,2.0,醫院,161.01934793759898,2.0,21.0,25413.0,0,0,131.6802415591604,38.077635106803655,3,0,-31090,0.8689492674208832,10.14305548226448,0.09090909090909091,0.0036150800482010674,533673.0,1.8327751555940208,0,0,0,242.0,8589.708333333334,0.1232719229314008,80.66666666666667
821,全聯實業股份有限公司,土城裕民分公司,新北市土城區裕民路116號,2005-07-08,營運中,2005,新北市,土城區,樂利里,237243,206153,237555,223005,494,4831,61.5,78.5,24.98651508,121.4510286,5.0,捷運站,267.9122586356839,1.0,47.0,19252.0,0,0,78.580474408139,20.78630933911428,3,0,-31090,0.8689492674208832,9.865422171729335,0.020833333333333332,0.00972682119205298,904844.0,1.5406408802728457,0,0,0,98.59183673469387,4207.2040816326535,0.09338649747276308,49.295918367346935
835,全家便利商店股份有限公司,土城八洋分公司,新北市土城區裕民路69號,2001-07-24,廢止,2001,新北市,土城區,學成里,237243,206153,237555,223005,482,3219,60.5,64.5,24.98766481,121.4495563,4.0,捷運站,275.29786763525846,14.0,25.0,27167.0,0,0,0.0,70.5465792943964,3,1,-31090,0.8689492674208832,10.209795089111074,0.5384615384615384,0.007763975155279503,679175.0,2.135174348127884,0,0,0,80.475,5153.825,0.13178012553721974,5.364999999999999
836,統一生活事業股份有限公司,新北市第109分公司,新北市土城區裕民路86號,2016-08-30,營運中,2016,新北市,土城區,樂利里,237243,206153,237555,223005,494,4831,61.5,78.5,24.98705365,121.450115,6.0,捷運站,239.35981530645205,0.0,42.0,19252.0,0,0,92.07465237373586,13.944572773473308,2,0,-31090,0.8689492674208832,9.865422171729335,0.0,0.00869205298013245,808584.0,1.3521741043706845,0,0,0,112.34883720930233,4794.2558139534885,0.09338649747276308,112.34883720930233
